NumTrees,MaxDepth,LeafSize,RMSE
141,42,1,0.0495739903062756
140,43,1,0.0540153705671734
140,43,1,0.0541059854621291
142,43,1,0.055368665930153
141,42,1,0.0518856764375636
85,43,1,0.055186557168998
142,43,2,0.0655937760696732
85,44,2,0.0655300376018425
141,43,2,0.0681241949854189
141,42,2,0.0664023822567209
141,42,1,0.0497062192279452
142,42,1,0.0513633591271566
144,42,2,0.0660330615174201
145,42,1,0.0514177033993372
144,43,2,0.0686285173769022
141,42,1,0.0522570356942879
141,42,1,0.0529457879944868
85,43,1,0.0510822327913076
142,44,1,0.0528704897275515
85,43,1,0.0532374205310578
86,43,1,0.0500888791408297
85,43,1,0.0543582720217047
140,43,1,0.0506327181420988
142,44,1,0.0525161235554278
144,43,1,0.0501584028196792
142,43,1,0.0474970182044207
84,44,1,0.0533586426800003
141,42,1,0.0542557675344957
141,42,1,0.0527355691594969
141,44,2,0.0661664722655521
142,43,1,0.0518342901975516
144,43,2,0.0693856895710915
139,42,1,0.0510978353976683
139,44,1,0.0495525106433718
84,43,1,0.0523937874382837
140,42,1,0.0519421783683488
86,43,1,0.0540611002364987
142,43,1,0.0537366314267773
142,43,1,0.0530171924163342
85,43,1,0.0530878871545686
85,43,1,0.0529963160132422
141,44,1,0.0519387609888902
141,42,1,0.0518015501117336
85,43,1,0.0538373132610022
141,42,1,0.0534914538155103
141,42,1,0.0531280927907984
145,42,1,0.051485529474919
140,44,1,0.0507189341410393
142,43,1,0.0523736974032485
139,41,1,0.0492540337658314
100,42,1,0.0508456010221361
139,44,1,0.0507541289489638
144,43,1,0.055342861269625
142,43,2,0.0681161038800668
85,43,1,0.0564718807933045
142,43,1,0.0533961299762225
85,42,1,0.0514323570680467
143,43,2,0.0693762873078703
141,43,2,0.0664753265950303
142,43,1,0.0534068685510698
140,43,2,0.0657654593903692
144,41,2,0.0683485827856268
86,43,2,0.067009153138768
141,43,1,0.0550381241753511
144,43,1,0.0539608885203835
142,43,1,0.0518568181851169
139,41,1,0.0482275124983043
139,44,1,0.0510497840523756
85,43,1,0.054598067869604
140,43,1,0.0528520344955999
141,42,1,0.0493354660940815
141,43,1,0.055755964306739
141,43,1,0.0562382503698589
141,43,2,0.0680857544027891
140,43,1,0.0533593226093829
140,42,1,0.0516563637950444
86,44,1,0.051256703754673
144,43,1,0.0538916616510866
86,43,2,0.070651584601517
139,41,1,0.051073692092168
140,44,1,0.0512278883154486
85,43,1,0.0506864324978571
139,41,2,0.0686377153978976
144,41,2,0.0692577760959909
145,42,1,0.0530293235790792
139,42,1,0.054746578898924
144,43,1,0.0536005451830982
141,43,1,0.0544043840728335
141,42,1,0.0515485766495602
145,42,1,0.0510209911116241
85,43,1,0.0522418829007956
84,44,1,0.0530660154883404
142,43,1,0.0514836569138885
140,44,1,0.0516567508833017
144,43,1,0.0532859091156637
141,42,1,0.0501234425712356
139,41,1,0.0531812845226749
139,43,2,0.0678182034306653
139,41,1,0.0526181430275799
142,43,1,0.0507372951080172
85,43,1,0.0548303367610112
141,43,1,0.0536025207301957
141,42,1,0.0522863050114873
139,44,1,0.0510501188659405
85,43,1,0.0516828455568807
141,43,1,0.0530255491200672
143,43,2,0.0666626010187945
143,43,1,0.0522334696995259
86,42,1,0.055239559566936
140,42,1,0.0568239035860575
145,42,1,0.0534604912914608
141,43,1,0.0519319067306429
141,43,1,0.0511282825584351
143,43,1,0.0522605303005217
138,44,1,0.0521598671828447
139,41,1,0.0510151617003082
141,42,1,0.0523126196081707
141,42,1,0.0529592079768231
140,43,1,0.0550199883268721
142,41,1,0.0533069687513373
141,44,1,0.0516572977110303
139,43,1,0.0535219053599295
141,43,1,0.0535334994576621
139,42,1,0.0524272584036922
138,43,1,0.0513557388907818
141,43,1,0.0539155404247142
145,44,1,0.052242516373456
85,43,1,0.0551060142538006
86,42,1,0.0559834426021896
139,42,1,0.0531678249143588
141,43,1,0.0486828794716025
85,43,1,0.0494037998973772
141,43,1,0.0525858047670803
85,43,1,0.0556721043266905
144,43,1,0.0515248678930381
85,43,1,0.0531408110522813
139,43,1,0.0538887738715118
141,44,1,0.0521348483969154
142,43,1,0.0527280324285961
139,43,1,0.0504267746155465
139,41,1,0.0526843760931589
141,43,1,0.054248621658102
141,42,1,0.0514391860473387
143,44,1,0.0512997887794863
85,43,1,0.0497734491854694
140,41,2,0.0675437886551098
86,42,2,0.0695879835281211
141,43,1,0.050827099962108
140,41,1,0.0542025616329387
140,44,1,0.0551029896687097
84,43,1,0.0488841581466139
141,41,2,0.0678450217490225
140,42,1,0.0499513563173521
139,41,1,0.0487278033438996
141,42,1,0.0553782657893185
145,42,1,0.0542102245038881
144,44,2,0.0698964969357393
140,43,1,0.0551940037309548
86,43,1,0.053083572080956
139,44,1,0.050786652006489
87,44,1,0.0576522507448703
144,44,1,0.052822470718723
140,44,2,0.0664445036972673
144,43,1,0.052026983190649
142,42,1,0.0530660896774333
141,43,1,0.0543497412557941
139,41,1,0.0519648756500534
84,43,1,0.050562131165459
85,42,1,0.0530385802337021
141,43,1,0.052778243644479
141,43,1,0.0535408102424497
141,42,1,0.0520350769123423
139,43,1,0.0523249511789186
144,43,1,0.0515533661545707
139,41,1,0.0509700268254581
139,41,1,0.0557809454511627
140,44,2,0.066343110051493
140,43,1,0.0530732185731348
139,44,1,0.0536999635823423
139,44,1,0.0551288954056834
87,43,1,0.0541329833968834
142,42,1,0.051958899512003
139,41,1,0.0554311062391467
141,43,1,0.0544327960555547
141,44,1,0.0545100953684956
86,42,2,0.069849166935752
139,41,1,0.0520633907844267
86,42,1,0.0512589337427466
141,44,1,0.0515255142362277
84,43,1,0.0555017949961086
143,44,1,0.0541732111174191
141,43,1,0.0550849651383576
142,41,1,0.0554840704346546
144,41,2,0.0699292661786386
85,43,1,0.0530166699161006
144,43,1,0.0537902637840602
141,42,1,0.0548488728027095
140,44,1,0.0502395129308142
140,41,2,0.0678670346820612
139,41,1,0.054884433385757
85,43,1,0.053672913221978
85,43,1,0.0527054481838045
144,42,1,0.0560186540452292
84,42,1,0.0532210098361475
141,42,1,0.0541472889535422
85,43,1,0.0526495646499154
139,42,1,0.0512325790656598
85,43,1,0.0541102514207277
141,43,2,0.0682174216919949
143,44,1,0.0537397892151866
141,43,1,0.052831207414766
140,43,1,0.0512742077043846
140,43,1,0.0531564301601639
141,42,1,0.0539984075536428
141,44,1,0.0526116285722172
140,44,1,0.0536627033786164
84,43,1,0.0483348958824771
139,41,1,0.0537891189260371
140,43,1,0.0523334546621317
141,43,1,0.0534673298346768
84,43,1,0.0531493549005219
140,41,1,0.0512993799363805
139,44,1,0.0504974952176458
85,43,1,0.0508210254799994
141,43,1,0.0527330662224258
85,42,1,0.0513581182296331
140,42,1,0.0509943698623031
86,42,2,0.0695498459043212
139,41,1,0.0561231358881766
143,44,1,0.0519462667850651
139,43,1,0.0522611192339621
139,43,1,0.0520453306005133
84,41,1,0.0554932875654122
85,43,1,0.0533414088111135
139,44,1,0.0529030232535826
141,44,1,0.052232634126501
84,43,1,0.04917294877893
85,42,1,0.0554190805453668
86,44,1,0.0515045604237485
139,41,1,0.0527891188624306
84,43,1,0.0537643778277693
139,43,1,0.0509578468179436
87,43,1,0.0558705359606908
141,43,1,0.0543772694846612
139,41,1,0.0540877865127381
139,42,1,0.0537870731607303
141,44,1,0.0503719421090858
86,43,1,0.0547633792520289
141,43,1,0.0536317536374334
84,43,1,0.0505689871063526
86,42,1,0.0497945135891475
140,44,1,0.0529820776357657
141,42,1,0.0542291414772689
141,44,1,0.0545921060260242
139,43,1,0.0527899124456961
140,41,2,0.0673965727460824
141,42,1,0.0515101946494172
139,41,1,0.0519958482488302
140,44,2,0.0679474676214721
139,42,1,0.0516019186895586
144,43,2,0.0668286360236053
140,44,2,0.0697157857764509
140,43,1,0.0494786740684648
140,44,2,0.0665109459008724
86,43,1,0.0557706952876983
84,43,1,0.0496639050967808
84,43,1,0.0535148790566315
140,43,1,0.0515116330299399
139,44,1,0.0513023820442464
140,42,2,0.0656989059580086
139,41,1,0.0528463482177239
141,43,1,0.0530761270753873
85,43,1,0.0540133267387373
84,43,1,0.0523959982072441
139,41,1,0.0505689265470285
140,44,1,0.0522913297358343
84,43,1,0.0545687886702059
85,43,1,0.0526838330089396
140,43,1,0.0540472233130658
140,44,1,0.0524614495481327
139,44,1,0.0532872140065578
141,42,1,0.0508233756659617
141,42,1,0.0513684682414287
86,43,1,0.0531518215427096
139,43,1,0.0531849374479247
139,43,1,0.0502151363877273
84,41,1,0.0542402312017951
85,43,2,0.0673634271858003
139,44,1,0.0532285404379572
139,42,1,0.0510949790741554
139,44,1,0.0529303940601942
139,42,1,0.0528171551880231
140,43,1,0.0527634671487292
140,42,1,0.0525217863092199
140,43,1,0.054502915809997
139,43,1,0.0558979027963711
84,43,1,0.0515205938630239
140,42,1,0.0569233075552829
84,42,1,0.0529212262780465
139,44,1,0.0538135180844528
139,41,1,0.0509028733960352
84,43,1,0.052207958086059
85,43,1,0.053741880615055
86,41,1,0.0557692125134563
84,42,1,0.0493174802193898
84,43,1,0.0517659769851999
141,44,2,0.0690675512308731
140,44,2,0.064433115398779
139,41,1,0.0542885615479673
141,44,2,0.0690487053978567
84,43,2,0.063930563743649
85,42,2,0.0675322449476445
143,43,1,0.0528567441119701
139,43,1,0.0551095239014765
140,43,1,0.0527504822487415
84,42,1,0.0545612267072722
84,43,1,0.052032767236392
139,43,1,0.0512317501019837
139,41,1,0.051778988360892
140,42,1,0.0524272016737892
139,42,1,0.0533618792326609
84,43,1,0.0555578895372465
85,41,1,0.0528385849215091
84,42,1,0.0523345317930759
139,43,1,0.0536792187706181
139,43,1,0.0502157970804913
139,42,1,0.0530803952016136
139,43,1,0.0521647080656083
139,43,1,0.0536539042600863
139,41,1,0.0512602912330193
139,42,1,0.0544181912766259
84,42,1,0.049459971498251
139,41,1,0.0535136697831015
143,43,1,0.050267502255021
139,42,1,0.0489152037732391
141,43,1,0.0532182732872084
140,43,1,0.0500818798279765
86,42,1,0.0541065994241867
140,43,1,0.0529896835671803
141,43,1,0.0518194007375192
139,42,1,0.0509765753187338
139,43,1,0.0543020016396161
140,44,2,0.066964695075356
139,43,1,0.0521213335364798
84,43,1,0.0564525931241489
141,44,1,0.0539653134059387
84,43,1,0.05074552725389
85,43,1,0.050750677696238
84,43,1,0.0501201156490099
140,43,1,0.0502565451659095
84,43,1,0.0490511901986332
85,44,1,0.0531249924842418
140,43,1,0.0543983643184949
139,44,1,0.0518128052122679
84,43,1,0.0532898504424502
85,42,1,0.0543630971150737
140,44,1,0.0537229598655136
84,43,2,0.0678106330578378
84,42,1,0.0513552348067904
142,44,2,0.0692154323528125
141,44,2,0.0696616416338654
141,42,1,0.0522670651932264
139,44,2,0.0685456168743166
84,43,1,0.0500510462740133
141,42,1,0.0543208981989759
139,42,1,0.0550017721901928
84,43,1,0.0544298024187058
84,42,1,0.052249448664177
139,43,1,0.053575781405412
84,43,1,0.0536453585705664
84,43,1,0.0557721357256637
139,41,1,0.0503171228183646
84,42,1,0.0535973618050281
139,43,1,0.0556141823716947
139,43,1,0.0515229357769823
141,41,1,0.0553009588503662
84,43,1,0.0500071745182382
84,43,1,0.0571795937818909
139,42,1,0.0555595717871809
84,42,1,0.0528401337121312
84,42,1,0.053836608908267
84,43,1,0.0484237371882107
139,41,1,0.0508074147601419
139,41,1,0.0536986093629517
142,44,2,0.0670628064126835
139,43,1,0.0532109053268623
141,44,2,0.0689135365970909
141,43,2,0.0680196753087703
143,42,1,0.0536269474339067
139,44,1,0.0514836925099835
139,42,1,0.0504051243460449
84,43,1,0.0525433601704919
139,43,1,0.050294440230124
139,43,1,0.0517724683457877
139,42,1,0.054329071070376
139,42,1,0.0555508324251058
84,43,1,0.0526987963648202
139,43,1,0.0523444514862806
140,43,1,0.05447651478927
141,43,1,0.0538696472398046
139,42,1,0.0520023451200929
85,41,1,0.049052103212366
84,43,1,0.0503895069142754
140,44,1,0.0515312784124005
141,42,1,0.0523450699860285
139,43,1,0.0535753256803179
140,43,1,0.0512274912563074
84,43,2,0.0666577240414844
139,43,1,0.0508641132726095
84,43,1,0.0563704273565672
140,43,1,0.0559575468489407
140,44,2,0.0689402666800776
140,43,1,0.0540807062068695
85,41,1,0.0548742163317297
84,43,2,0.0676763463088022
84,43,1,0.0539133988629603
85,41,1,0.0513637812622874
84,43,1,0.0517476398999156
143,42,1,0.048491361095366
139,42,1,0.0508175294749977
84,43,1,0.0561825043477022
139,41,1,0.0501221960188393
140,43,1,0.0527203326243709
84,42,1,0.0520451991579666
139,43,1,0.0519648323843276
139,42,1,0.0530048971037944
84,43,1,0.047979873647989
139,41,1,0.0543249387071954
139,44,1,0.0518220321022217
84,43,1,0.0519244514916205
84,43,1,0.0527446982474804
84,42,1,0.0523388383830586
85,41,1,0.0555199859898115
139,43,1,0.0516281583330821
139,41,2,0.066221547706164
142,44,2,0.0688587208815055
84,43,1,0.0510894129356902
141,42,1,0.0525319157058619
139,42,1,0.0533577053276933
139,41,1,0.0495889963324457
84,43,1,0.0531693700144964
139,43,1,0.0541251849868443
139,43,2,0.0682859040155412
140,43,1,0.05304938291874
140,43,1,0.0541702239090954
139,42,1,0.0491986310061791
141,43,1,0.0502821822569715
139,43,1,0.0549410202547217
139,43,1,0.0517983468887392
85,41,1,0.0523509967389603
84,43,1,0.0524122570819602
84,42,1,0.0535496898471428
139,43,1,0.0530875627046941
84,42,1,0.051533565266077
84,42,1,0.051353715123268
85,41,1,0.0550518017959065
139,43,1,0.0526294266569424
84,43,2,0.0678705565266877
84,43,1,0.0564303941339507
142,44,2,0.0692704458716193
139,44,1,0.0540007921859489
139,42,2,0.0645908474891904
139,44,1,0.051672312833146
139,42,1,0.05103062057032
141,43,2,0.0679266057666189
84,43,1,0.0536007508254276
143,42,1,0.05508350918402
139,42,1,0.051701413719209
139,42,1,0.0511473793334283
142,44,2,0.0658207593073632
139,41,1,0.0503417009583871
139,42,1,0.0532718594948472
85,42,1,0.0552460443519765
84,42,1,0.0522359911947721
139,43,1,0.0515271925373609
139,44,2,0.0677530594928509
84,41,1,0.051349101814472
84,41,1,0.0513109706688711
139,42,1,0.0511119083054075
84,42,1,0.0527957252716298
84,42,1,0.0557366517875886
139,43,1,0.0495027772261201
84,43,1,0.0507971655141291
143,42,1,0.0532415381506237
84,43,1,0.053196781535167
85,41,1,0.0547916314499042
84,43,1,0.0537310662769313
84,43,1,0.0568857373906237
139,43,1,0.0527299108592104
139,44,1,0.0520916855617566
140,43,1,0.0580151923833117
84,43,1,0.0493419449317928
139,41,1,0.0545732984943983
139,43,1,0.0532980968713672
84,41,1,0.0550709870579194
139,42,1,0.0532696465630622
84,43,1,0.0513667010179902
143,42,1,0.052933837319553
139,42,1,0.0533480447246847
84,43,1,0.0587631918118437
84,43,1,0.051234730099757
84,43,1,0.0516276953392896
141,43,1,0.0526630753058592
139,43,1,0.0523423236755872
84,42,1,0.0514145036769715
85,41,1,0.0524575188081293
85,42,1,0.0544700433450314
86,41,2,0.067002874951325
141,43,1,0.0526215952449397
139,40,1,0.0558973401497416
86,41,1,0.0536773218183325
138,43,1,0.0551984027009349
143,41,1,0.0522910104595351
140,43,2,0.0654043225175417
83,43,1,0.0565901750747188
84,43,1,0.0512440013254353
139,43,1,0.0503675516836869
139,41,1,0.0518538853585552
139,44,1,0.0511176259571048
84,43,1,0.0511656565876579
140,43,1,0.0542018972472741
84,43,1,0.0515250482092682
85,42,1,0.0524034739706015
84,43,1,0.0520935918468424
84,43,1,0.0533920871938299
139,43,1,0.050054728834477
84,42,1,0.0525635376995637
143,42,1,0.0502846117728048
139,43,1,0.0517158969650468
139,42,1,0.0530419943818345
139,41,1,0.0533798628162601
139,43,1,0.0548970266524255
85,42,1,0.0554702940384243
139,41,1,0.0508163281913042
139,44,1,0.0513066251560876
139,43,1,0.053492066905737
85,41,1,0.0564945979217856
138,43,1,0.0498500721926303
84,44,1,0.0531245153706427
85,43,1,0.053312282294311
84,43,1,0.0516497008793738
86,43,1,0.0531583910045861
139,42,1,0.0524110266408428
139,41,1,0.0543836355916549
139,41,1,0.049028744298362
139,43,1,0.0533154671009935
139,43,1,0.0529641760061096
141,41,1,0.0548781547561632
143,43,1,0.0520395907426653
143,41,1,0.053245493134712
84,43,1,0.0540018965194244
143,41,1,0.0539380927750035
84,42,1,0.0508599405758763
84,42,1,0.053364341032053
139,42,1,0.0489481208702394
139,43,1,0.0540405383903882
84,43,1,0.0519019339623683
84,42,1,0.0541169694581832
87,41,1,0.0494308817404463
84,42,2,0.0732471580302991
85,43,1,0.0554500212991484
84,43,1,0.0521525838511734
139,42,1,0.0521762592379313
139,43,1,0.0542745876572917
142,44,2,0.0668993604809819
139,42,1,0.0528648207136908
139,41,1,0.0512845620498791
87,41,1,0.050722814885891
84,42,2,0.0646474879172216
85,43,1,0.0532370201733924
87,41,1,0.0505204098905519
84,43,1,0.0568461424257908
86,43,1,0.0543871137104043
139,43,1,0.0544758478668095
139,42,1,0.051127516535097
84,41,1,0.0511099323746098
139,42,1,0.0513848955833922
139,43,1,0.0533402499975412
87,41,1,0.0512124402926488
143,41,1,0.0534499308581545
143,43,1,0.0526157634433051
139,42,1,0.053288353260308
84,42,1,0.0518205743745491
87,41,1,0.0513889040696916
139,41,1,0.0511763629521474
84,42,1,0.0515919446732206
85,42,1,0.0525738797418462
139,42,1,0.0493057838309918
84,43,1,0.0528054289798671
139,41,1,0.0532472949179635
139,44,1,0.0534865766281645
84,43,1,0.0517562888933413
84,43,1,0.0511870941018401
139,41,1,0.0553036590852519
85,41,1,0.0510577260503758
139,43,1,0.0514912865355447
85,43,1,0.0504196954506746
141,41,1,0.0530723730516703
139,42,1,0.0512430724857888
139,43,1,0.0536592207701131
139,43,1,0.0522732141182288
139,43,1,0.0531070486277849
139,43,1,0.0524684328139456
139,41,1,0.0525949405323101
139,42,1,0.0506381973684587
85,43,1,0.0531146468959783
83,43,1,0.0525604746661021
139,41,2,0.0709526738672078
85,43,1,0.0557957991180571
87,41,2,0.0698353368902503
142,43,1,0.0541949920281766
84,44,2,0.0687093534974381
144,43,1,0.0538161462816767
85,44,1,0.0548051882986627
84,42,1,0.0553213514883833
139,42,1,0.0533496901448947
85,43,1,0.0552083829360754
87,41,1,0.0549607720696753
84,43,1,0.0517644909175768
85,42,1,0.0541744363298082
139,43,1,0.053623845164174
85,43,1,0.0543703040543062
84,43,1,0.0509976089861296
84,42,1,0.0558688027700908
139,43,1,0.0524464528733155
87,43,1,0.0511447089567066
139,42,2,0.0676566115914162
85,41,1,0.054120681350329
86,41,1,0.0531519918461756
85,41,1,0.0499485455295457
139,44,1,0.0522193488446614
139,42,1,0.0502187075887643
141,41,1,0.0543968713349259
139,43,1,0.0516465725829717
139,43,1,0.0499559320024387
139,42,1,0.0517673897817718
139,42,1,0.0503026547416892
84,41,1,0.0546943834333667
84,43,1,0.0559915433545876
84,42,1,0.0548924316757132
139,41,1,0.0530797084036052
139,42,1,0.0539934931836405
139,43,1,0.0518672091383516
85,41,1,0.0533787819492877
139,43,1,0.0520124350381312
87,42,1,0.0541006283874094
139,41,1,0.0542301694093532
139,41,1,0.0517654540416793
85,41,1,0.057995054954999
87,41,1,0.0552523143661464
85,42,1,0.0512704597014972
144,43,1,0.0534196390393729
84,42,1,0.0546794808582232
139,44,1,0.0514321908530354
139,41,1,0.053516112570102
143,41,1,0.051870870386726
140,42,2,0.0694301826007236
139,43,2,0.0663132384161902
84,42,2,0.070119452230638
139,42,1,0.0555182672324179
84,43,2,0.0687492877786287
87,41,1,0.0508378021020558
86,41,2,0.0675042982976706
87,41,1,0.0569739764793873
138,43,1,0.0534740606602867
85,41,1,0.056387923524198
139,43,1,0.0497674470351601
139,42,1,0.05176203170932
139,41,1,0.0535409775900031
139,41,1,0.0507958334161796
139,42,1,0.053295762381939
139,42,1,0.0541787611421918
139,41,1,0.0526643310212903
139,43,1,0.0528847994389262
84,42,1,0.0546812944421573
87,41,1,0.0570683595786814
85,41,1,0.0577232757959221
84,43,1,0.0519271278550452
140,43,2,0.069127503320649
87,43,1,0.0524193004542167
85,41,1,0.0530936418179568
86,41,1,0.0509814033583743
84,41,1,0.0510564838213804
85,42,1,0.0545263090318721
139,43,1,0.0510200399259981
143,42,1,0.0524392212861441
85,41,1,0.0505705652626433
139,43,1,0.054662896280857
84,41,1,0.0559630951470557
139,43,1,0.0533562132371939
139,41,1,0.0539667791449707
139,43,1,0.0497244959869068
87,42,1,0.0517197380259026
85,43,1,0.0518256006183919
84,41,1,0.052860886392141
85,41,1,0.0518405867581479
139,41,1,0.0528548142786978
139,42,1,0.0548453578708641
139,43,1,0.0526836797066637
139,42,1,0.0552493814271271
85,43,1,0.0507881637045356
85,41,1,0.0613604192087036
139,43,1,0.0527057381760157
85,42,1,0.0540096388052979
139,43,1,0.0528438120375732
139,42,1,0.0516094315261534
139,42,1,0.0520798465076825
139,43,2,0.0676730910032181
140,43,1,0.0519720167670937
140,42,2,0.0682317478880241
87,42,2,0.0655358264861353
87,41,1,0.0506231020540172
139,44,1,0.0510760432964647
140,42,2,0.0691986318252375
140,42,1,0.0534282796108472
139,43,1,0.0530908088619231
139,43,1,0.0522226545925764
85,41,1,0.0559652121161168
87,43,1,0.0524952612401202
139,41,1,0.0557029205903189
139,43,1,0.0522119433746337
139,43,1,0.0524191695182672
139,42,1,0.0521683666086642
139,41,1,0.0536965897724788
139,42,1,0.0505075664970049
84,41,1,0.0502658409291205
85,41,1,0.0526930720883285
85,41,1,0.0512326620380412
139,43,1,0.0534877250332964
85,41,1,0.05261680973423
87,41,1,0.0544769050940898
139,44,1,0.050731847703879
84,43,1,0.051673726726374
87,42,1,0.0585395675208834
143,42,1,0.0523215388991803
139,41,1,0.0500538191625882
86,41,1,0.0532021695110692
139,43,1,0.0483835096650201
85,41,1,0.0523141213485793
140,43,1,0.0488039629336268
85,42,1,0.0524172379294083
85,41,1,0.052937219977695
139,43,1,0.0521134185147362
85,43,1,0.0492351863703397
139,43,1,0.0525501372142139
139,42,2,0.0689891126197748
86,41,1,0.0534050410417987
140,43,1,0.0514829173320312
84,41,1,0.056539915993701
139,43,1,0.0488117666989137
139,44,1,0.0512043585580324
139,41,1,0.052042212198318
139,42,1,0.0513778200682136
84,42,2,0.0698794961707793
87,42,1,0.0544771639653174
139,41,1,0.0543784968399856
139,43,2,0.0704227309766291
139,42,1,0.0473449950186893
139,43,2,0.0673749156567901
85,41,1,0.0526437121328571
85,42,1,0.055573264485267
87,42,2,0.0696040878685631
85,41,1,0.0523095472646836
85,41,1,0.0540889063825716
140,43,1,0.0541227846943616
139,42,1,0.0533082094611761
139,43,1,0.0510290122406281
140,43,1,0.0533386867939187
87,42,1,0.0514310145066647
139,43,1,0.053845915497484
84,42,1,0.0537332587863522
140,41,1,0.0521666085769717
139,43,1,0.0496488178647922
140,43,1,0.053912860859879
85,42,2,0.0664696837610737
87,41,1,0.0537156235742018
139,42,1,0.0561761115731484
87,42,1,0.0534457819939029
85,43,1,0.0547412396473498
139,43,1,0.0512985027276505
140,41,1,0.0526825478865248
85,43,1,0.0529020478120935
139,43,1,0.0542153021479042
85,43,1,0.0531343921380797
139,43,1,0.0528104950887807
85,41,1,0.055541284716554
85,42,1,0.0504063065249559
139,42,1,0.0558532680730468
139,42,1,0.0511119141038118
84,41,1,0.0556968249585019
84,42,1,0.0554377417618804
87,42,1,0.0509846272491552
85,41,1,0.0489975440211467
139,41,1,0.0557136141904956
139,41,1,0.0512024187828001
85,41,1,0.0515376869683358
139,41,1,0.0525346893483835
139,43,1,0.0492950160359497
139,43,1,0.0542314362403869
140,43,1,0.0517883769629677
139,42,1,0.0540383236175906
139,43,1,0.0546216684122078
87,41,1,0.0495563970807286
139,42,1,0.0508268278954179
139,41,1,0.0520607825188959
140,42,2,0.0681088952860897
140,42,2,0.0664022460953042
140,43,2,0.0641676829282222
139,44,1,0.0538180301674333
86,43,2,0.0690747450486441
139,44,1,0.052486654723173
138,42,1,0.0505252870118595
138,44,1,0.0517345561419622
85,40,2,0.0662617478093638
139,44,2,0.0679302720199645
85,41,1,0.0508045709263121
139,43,1,0.0509984251142397
87,41,1,0.0519951530170306
139,44,1,0.053744586231693
139,41,1,0.0520744475117973
139,43,1,0.0519316981030684
139,42,1,0.0518054116317313
140,43,1,0.0559388581266221
85,43,1,0.0523017694195839
87,41,1,0.052127900713695
139,42,1,0.052843679155595
139,42,1,0.0540296647691088
139,43,1,0.0515492123467044
139,42,1,0.0518299683407778
139,43,1,0.0530847320326885
139,42,1,0.0517982923800522
85,43,1,0.0584689958801069
139,41,1,0.0503774099079217
87,42,1,0.0535712334855621
84,42,1,0.0531156425618855
139,43,2,0.0648513675012705
138,42,1,0.0558010260858043
87,41,1,0.0506339789661803
139,42,1,0.0555141354714424
139,40,1,0.0560720404460752
139,43,1,0.0538475200262393
140,43,1,0.0540861515418703
139,41,1,0.0542789496897353
139,41,1,0.0533700689279409
84,42,1,0.057988411107466
139,41,1,0.0532523225507971
139,43,1,0.0519638826612442
139,42,1,0.054202794233841
140,43,1,0.0497879081280942
85,43,1,0.0513074441668355
85,41,1,0.053596310382251
139,43,1,0.0506697169860214
85,42,1,0.0569294751407832
139,42,1,0.0521130632901777
138,44,1,0.0511045551352196
140,41,1,0.0517838834195003
86,43,1,0.0581439099406993
139,42,1,0.0555352267971325
85,42,2,0.0693749551328655
139,43,1,0.0514180175162384
87,41,1,0.0476320546439929
87,41,2,0.0701068054595186
85,42,1,0.0519571751144986
139,44,1,0.0521189081449224
139,42,1,0.0519973847058329
87,41,1,0.0533756946496756
140,43,1,0.0541591699330488
139,41,1,0.0514705637092826
139,43,1,0.0531578327714144
87,41,1,0.0554542491932153
139,42,1,0.0541644163613613
140,43,1,0.0526735895116264
139,42,1,0.0496193518320647
87,42,1,0.0539388062630699
139,41,1,0.0543043997403408
139,42,1,0.0527660924012286
84,42,1,0.055727709580353
85,41,1,0.0540243151812368
140,43,1,0.0528698539879196
139,41,1,0.0516670584410777
140,41,1,0.0508916053535433
140,43,1,0.0531665993476189
139,41,1,0.049617885380787
140,41,1,0.0514241644897134
139,42,1,0.0542188875911218
85,42,1,0.0567465421491265
139,40,1,0.0495665236361116
139,42,1,0.0513166520407741
139,43,2,0.0669852580231158
139,41,1,0.0527851130676227
140,42,1,0.0540307459521776
85,41,1,0.055462291668429
139,41,1,0.0528908530638403
140,41,1,0.0503272638258423
139,41,1,0.0509649488359985
139,44,1,0.0528168569085267
139,43,1,0.0535475166725807
139,41,1,0.0520605334690751
85,43,1,0.0503115007651557
138,41,1,0.0533442568078156
138,41,1,0.0509595072330988
139,41,1,0.054386607999415
140,43,1,0.0516830321063337
87,42,1,0.049507886493203
87,41,1,0.0546193327567891
86,43,1,0.0541048786915288
85,44,1,0.0516824494230786
86,41,2,0.0684913565614114
140,43,1,0.0542535719340564
84,44,2,0.0647143428426589
139,42,1,0.0510625213366705
138,42,1,0.0524882213879978
140,42,2,0.067282095271229
139,42,2,0.0667851061086165
139,44,1,0.0504938813579512
87,42,1,0.0542244428584827
139,40,1,0.0530085878854286
139,41,1,0.0514253620349635
139,42,1,0.0525572528437305
85,41,1,0.0527271528203819
87,42,1,0.0508654797451839
139,42,1,0.053233706006316
138,41,2,0.0679031022746737
85,41,1,0.0550629069965217
139,41,1,0.0492145571986069
140,42,1,0.0555499834597175
138,41,1,0.0473242444277161
139,42,1,0.0532848342551841
87,42,1,0.0492149211654957
140,41,1,0.0536109302625383
139,41,1,0.0479871220216001
139,41,1,0.0505662304527968
139,42,1,0.0508943123862567
87,42,1,0.0555381930288383
87,41,1,0.0481669937205671
138,43,1,0.0509321942141797
139,41,1,0.0524062339755186
87,42,1,0.0528780981311802
